ID ligne,ID commande,Date de commande,Date d'expédition,Statut commande,ID client,Nom du client,Segment,Ville,Région,Pays,Zone géographique,ID produit,Catégorie,Sous-catégorie,Nom du produit,Montant des ventes,Quantité,Remise,Profit
629,FR-20231223-4700,2023-12-23,2023-12-30,Normal,QU-13573,Antoine Blanc,Petite et moyenne entreprise,Marchand,Réunion,France,Nord,MOB-PA-95759381,Mobilier,Papier,Occuper spectacle,389.69,10,0.0,56.95
630,FR-20240615-1337,2024-06-15,2024-06-21,Normal,we-11527,Xavier Maillard,Grand public,Leroy,Aquitaine,France,Nord,MOB-ME-31247470,Mobilier,Meubles,Front pitié,958.58,2,0.4,240.36
631,FR-20240219-5852,2024-02-19,2024-02-24,Silver,CO-10592,Aimée-Emmanuelle Parent,Entreprise,Carpentier,Guyane,France,Nord,MOB-PA-14686894,Mobilier,Papier,Gris quand,638.25,1,0.0,235.77
632,FR-20240923-6864,2024-09-23,2024-09-29,Normal,bI-16711,Inès Lefebvre,Grand public,Lefebvre,Saint-Pierre-et-Miquelon,France,Nord,MOB-AR-42492328,Mobilier,Art,Fatigue aucun,176.96,5,0.4,-22.0
633,FR-20241207-9792,2024-12-07,2024-12-13,Normal,qG-17685,Maryse Roger,Grand public,Saint Laetitia-les-Bains,Saint-Pierre-et-Miquelon,France,Nord,MOB-BI-17737469,Mobilier,Bibliothèques,Si soldat,560.57,2,0.0,-176.94
634,FR-20240120-4105,2024-01-20,2024-01-26,Normal,AV-19627,Célina Leblanc,Grand public,Philippenec,Alsace,France,Nord,FOU-AR-83871074,Fournitures de bureau,Art,Corde un,226.08,1,0.0,108.22
635,FR-20250108-8705,2025-01-08,2025-01-13,Normal,Sy-11734,Julien Masse,Grand public,Prévost,Bretagne,France,Nord,FOU-ST-37362910,Fournitures de bureau,Stockage,Saluer soleil,557.22,4,0.0,146.65
636,FR-20250320-7156,2025-03-20,2025-03-22,Normal,Cd-16392,Marcelle Carpentier,Petite et moyenne entreprise,Saint Jacqueline,Saint-Martin,France,Nord,FOU-PA-20115481,Fournitures de bureau,Papier,Complètement perdu,370.47,6,0.4,37.13
637,FR-20240830-6515,2024-08-30,2024-09-06,Normal,Mx-15125,Gabriel Sanchez,Grand public,Rossi,Saint-Pierre-et-Miquelon,France,Centre,FOU-BI-81518526,Fournitures de bureau,Bibliothèques,Discuter flot,376.83,10,0.4,14.43
638,FR-20250828-3917,2025-08-28,2025-09-03,Premium,Aa-17628,Capucine Robert,Petite et moyenne entreprise,Courtois,Champagne-Ardenne,France,Centre,FOU-ME-32931701,Fournitures de bureau,Meubles,Embrasser froid,295.72,4,0.0,92.59
639,FR-20250509-3202,2025-05-09,2025-05-12,Normal,HK-17977,Gilles Clément-Humbert,Grand public,MarionBourg,Franche-Comté,France,Nord,FOU-BI-73343555,Fournitures de bureau,Bibliothèques,Côté protéger,129.44,3,0.1,-17.95
640,FR-20250303-6521,2025-03-03,2025-03-07,Premium,jj-11808,Noémi Gimenez,Petite et moyenne entreprise,Humbert,Saint-Martin,France,Centre,FOU-ST-46579575,Fournitures de bureau,Stockage,Étroit larme,52.76,9,0.4,-5.63
641,FR-20240510-4452,2024-05-10,2024-05-13,Silver,rz-12618,Joseph Leclerc,Grand public,Saint Agnès-sur-Mer,Nord-Pas-de-Calais,France,Nord,FOU-ST-52406135,Fournitures de bureau,Stockage,Semblable haute,232.56,9,0.0,78.29
642,FR-20240207-2686,2024-02-07,2024-02-10,Silver,vH-16997,Michel Salmon,Petite et moyenne entreprise,Riou,Saint-Barthélémy,France,Centre,MOB-PA-29283925,Mobilier,Papier,Mari force,601.51,6,0.4,56.14
643,FR-20240402-6186,2024-04-02,2024-04-09,Normal,ws-19665,Sabine de Bouchet,Grand public,Bigot,Aquitaine,France,Centre,MOB-ST-69285420,Mobilier,Stockage,Voyager conversation,424.22,9,0.1,-20.7
644,FR-20251121-5385,2025-11-21,2025-11-23,Normal,eQ-17447,Roger Leroy,Grand public,Boulanger-sur-Gillet,Limousin,France,Centre,MOB-ME-23362854,Mobilier,Meubles,Tenter lors,555.51,4,0.1,-200.57
645,FR-20240527-1322,2024-05-27,2024-05-29,Silver,DF-12038,Alice Lévêque-Perret,Entreprise,Loiseau,Île-de-France,France,Centre,MOB-ST-93785534,Mobilier,Stockage,Sauvage printemps,595.4,6,0.4,-28.99
646,FR-20240323-3878,2024-03-23,2024-03-27,Silver,ZL-17172,Louis-Lucas Pineau,Entreprise,LebrunBourg,Guyane,France,Nord,MOB-BI-92304349,Mobilier,Bibliothèques,Chien aide,662.01,2,0.4,-11.94
647,FR-20240714-2791,2024-07-14,2024-07-18,Silver,Na-11704,Alexandria Verdier-Raynaud,Entreprise,Marques,Pays-de-Loire,France,Nord,FOU-AR-13069335,Fournitures de bureau,Art,Erreur pont,435.79,4,0.4,66.9
648,FR-20240801-4792,2024-08-01,2024-08-03,Normal,vg-14547,Patricia Gilles,Entreprise,BouvetBourg,Haute-Normandie,France,Nord,FOU-ST-63033181,Fournitures de bureau,Stockage,Larme terreur,903.27,1,0.0,-328.35
649,FR-20250921-2815,2025-09-21,2025-09-28,Normal,Oq-12280,Christine Torres-Blanchet,Entreprise,Denis,Midi-Pyrénées,France,Nord,FOU-AR-28617320,Fournitures de bureau,Art,Hôtel écarter,711.87,5,0.4,-57.89
650,FR-20231208-2961,2023-12-08,2023-12-15,Premium,Qk-11893,Denis Loiseau du Bonneau,Grand public,Saint Marcel-les-Bains,Saint-Barthélémy,France,Centre,MOB-PA-68058377,Mobilier,Papier,Rayon direction,680.62,5,0.4,-44.31
651,FR-20240318-3328,2024-03-18,2024-03-23,Normal,sZ-11166,Alphonse-Éric Faivre,Petite et moyenne entreprise,Saint Tristan,Basse-Normandie,France,Centre,FOU-AR-99854847,Fournitures de bureau,Art,Triste troubler,547.74,7,0.4,-41.69
652,FR-20241108-6830,2024-11-08,2024-11-12,Premium,Sh-10193,Maggie Caron,Grand public,Sainte Matthieu,Mayotte,France,Centre,FOU-ST-83746718,Fournitures de bureau,Stockage,Apparaître feu,650.07,8,0.4,189.71
653,FR-20241211-8947,2024-12-11,2024-12-13,Silver,Mp-17276,Auguste de la Fouquet,Entreprise,RaynaudVille,Alsace,France,Centre,MOB-ST-77190697,Mobilier,Stockage,Fin aile,187.1,10,0.4,-45.92
654,FR-20251018-3649,2025-10-18,2025-10-21,Silver,Vb-12809,Augustin-Théophile Guibert,Entreprise,Peltier,Province-Alpes-Côte d'Azur,France,Centre,MOB-AR-10015530,Mobilier,Art,Peu comprendre,140.36,5,0.1,31.35
655,FR-20251021-3617,2025-10-21,2025-10-25,Premium,lf-13149,Margaud Mary,Petite et moyenne entreprise,Sainte Célina,Auvergne,France,Centre,MOB-AR-50638271,Mobilier,Art,Haut content,322.36,7,0.4,-12.87
656,FR-20240625-5090,2024-06-25,2024-07-01,Silver,Gq-15853,Alex Robin,Entreprise,Dupré,Auvergne,France,Nord,FOU-PA-44054518,Fournitures de bureau,Papier,Dresser paupière,313.69,3,0.4,71.32
657,FR-20250328-5023,2025-03-28,2025-04-02,Silver,EV-10334,Susanne Bailly,Grand public,Pichondan,Corse,France,Centre,FOU-ME-26470223,Fournitures de bureau,Meubles,Avec voix,727.99,5,0.0,103.61
658,FR-20231227-6161,2023-12-27,2024-01-02,Normal,wM-10836,Marine Chauvin,Entreprise,Hernandez-sur-Laroche,Saint-Barthélémy,France,Centre,MOB-BI-49020403,Mobilier,Bibliothèques,Magnifique visage,410.92,5,0.0,-158.83
659,FR-20250514-9935,2025-05-14,2025-05-21,Normal,dq-13444,Gilbert Paris-Marques,Grand public,Saint Éléonore,Auvergne,France,Nord,FOU-ST-99881011,Fournitures de bureau,Stockage,Cercle réunir,466.04,6,0.0,-91.09
660,FR-20240309-7739,2024-03-09,2024-03-14,Premium,zC-13553,Philippe Legrand,Grand public,Roche-sur-Duhamel,Bretagne,France,Centre,FOU-ST-79873464,Fournitures de bureau,Stockage,Couvrir cinq,787.47,10,0.0,-326.95
661,FR-20250530-6954,2025-05-30,2025-06-01,Normal,qa-12862,Alix Couturier,Grand public,Lemaître,Saint-Barthélémy,France,Nord,FOU-PA-85837148,Fournitures de bureau,Papier,Supporter courage,412.05,10,0.0,-91.17
662,FR-20250317-9506,2025-03-17,2025-03-22,Silver,Zy-16434,Valentine Gay de la Gay,Petite et moyenne entreprise,Gautier,Aquitaine,France,Nord,MOB-BI-39146722,Mobilier,Bibliothèques,Me admettre,265.82,8,0.1,-37.09
663,FR-20250510-7453,2025-05-10,2025-05-12,Silver,EH-12651,Franck Masson,Grand public,Duvaldan,Champagne-Ardenne,France,Centre,FOU-ST-33356193,Fournitures de bureau,Stockage,Élément tourner,874.5,7,0.4,148.14
664,FR-20241123-8584,2024-11-23,2024-11-30,Premium,ki-15774,Marcel Rodrigues-Marie,Entreprise,Saint Gérard,Réunion,France,Nord,MOB-ME-70586504,Mobilier,Meubles,Seulement détacher,56.84,2,0.1,-11.65
665,FR-20240921-2288,2024-09-21,2024-09-25,Silver,Ng-11841,Élisabeth Le Goff,Petite et moyenne entreprise,Rousset,Saint-Martin,France,Nord,MOB-BI-13256526,Mobilier,Bibliothèques,Descendre répéter,209.42,9,0.1,40.67
666,FR-20240209-5776,2024-02-09,2024-02-14,Silver,mb-15536,Antoine-Alexandre Fabre,Petite et moyenne entreprise,Sainte Laurence-sur-Mer,Centre,France,Centre,FOU-AR-76709824,Fournitures de bureau,Art,Profond poids,502.17,1,0.0,96.54
667,FR-20240602-6158,2024-06-02,2024-06-06,Premium,qf-11769,Luc Briand,Entreprise,Foucher,Champagne-Ardenne,France,Centre,FOU-ST-72133839,Fournitures de bureau,Stockage,Flot recherche,986.11,4,0.0,476.06
668,FR-20240721-9617,2024-07-21,2024-07-25,Premium,MS-18130,Danielle de Fischer,Petite et moyenne entreprise,Nguyen,Polynésie française,France,Nord,FOU-ME-80273961,Fournitures de bureau,Meubles,Fois asseoir,577.55,10,0.0,-264.91
669,FR-20251108-6371,2025-11-08,2025-11-15,Silver,TN-12212,Robert Prévost,Petite et moyenne entreprise,Sainte Margot,Centre,France,Centre,MOB-AR-11696511,Mobilier,Art,Regard jardin,61.63,1,0.4,1.45
670,FR-20250130-2782,2025-01-30,2025-02-02,Silver,Aq-10517,Thibault du Rousseau,Petite et moyenne entreprise,Jacquet,Aquitaine,France,Nord,FOU-ME-14453928,Fournitures de bureau,Meubles,Mien plonger,641.93,4,0.4,-28.44
671,FR-20250223-1420,2025-02-23,2025-02-26,Silver,mC-17399,Michelle du Bazin,Entreprise,Chrétien,Haute-Normandie,France,Centre,MOB-ST-74078261,Mobilier,Stockage,Mouvement fidèle,468.87,1,0.1,-157.4
672,FR-20240601-2119,2024-06-01,2024-06-04,Normal,UE-15117,Diane Boyer,Grand public,Legrand,Midi-Pyrénées,France,Centre,FOU-BI-32014143,Fournitures de bureau,Bibliothèques,Beaux feu,586.84,9,0.1,131.74
673,FR-20250530-7941,2025-05-30,2025-06-03,Premium,sR-18687,Charlotte De Oliveira,Petite et moyenne entreprise,Brianddan,Saint-Pierre-et-Miquelon,France,Nord,MOB-AR-56099046,Mobilier,Art,Poussière ainsi,798.05,2,0.0,285.24
674,FR-20231211-4702,2023-12-11,2023-12-16,Normal,rW-19173,Édith de la Aubert,Grand public,Sainte Marysenec,Franche-Comté,France,Centre,FOU-ST-96495823,Fournitures de bureau,Stockage,Perte appuyer,22.74,4,0.0,1.75
675,FR-20240304-5412,2024-03-04,2024-03-07,Normal,fe-12069,Martine de Briand,Entreprise,Jacquet,Guyane,France,Nord,MOB-ST-21441311,Mobilier,Stockage,Passer moi,644.51,10,0.4,142.65
676,FR-20250603-3178,2025-06-03,2025-06-06,Normal,ih-14144,Pierre de la Lambert,Entreprise,Menard,Guyane,France,Centre,FOU-PA-70838337,Fournitures de bureau,Papier,Ensemble avis,262.89,8,0.1,58.72
677,FR-20240730-7818,2024-07-30,2024-08-01,Silver,Oz-11439,Aurélie Chartier,Petite et moyenne entreprise,Godard,Limousin,France,Nord,FOU-AR-96485615,Fournitures de bureau,Art,Tache mêler,521.39,4,0.0,-106.85
678,FR-20240703-2307,2024-07-03,2024-07-09,Normal,cG-15835,Agnès Marchal-Delahaye,Entreprise,Costa,Basse-Normandie,France,Centre,MOB-ST-51984866,Mobilier,Stockage,Voler coûter,507.01,7,0.0,69.28
679,FR-20241202-3932,2024-12-02,2024-12-04,Premium,HD-15310,Véronique Buisson de Leblanc,Grand public,Bonneau,Province-Alpes-Côte d'Azur,France,Nord,FOU-ME-38653417,Fournitures de bureau,Meubles,Claire médecin,558.32,3,0.0,-121.13
680,FR-20250705-9634,2025-07-05,2025-07-10,Premium,yD-12618,Élise Dupuis,Grand public,Blondelnec,Aquitaine,France,Centre,MOB-AR-68610542,Mobilier,Art,Terrible mois,664.5,10,0.0,-18.16
681,FR-20240926-2269,2024-09-26,2024-09-29,Silver,Gh-10843,Yves Perrin,Entreprise,Sanchez-sur-Lefebvre,Centre,France,Nord,FOU-AR-46994265,Fournitures de bureau,Art,Battre de,280.66,7,0.4,-76.29
682,FR-20250810-3284,2025-08-10,2025-08-12,Normal,VO-18760,Rémy Wagner-Andre,Grand public,Chrétien,Centre,France,Nord,MOB-BI-84058136,Mobilier,Bibliothèques,Sens position,645.29,5,0.1,239.95
683,FR-20250706-3259,2025-07-06,2025-07-09,Premium,iE-15945,Grégoire de la Bertin,Entreprise,Sainte Timothéenec,Île-de-France,France,Nord,FOU-AR-41441133,Fournitures de bureau,Art,Traverser fier,225.43,8,0.1,-61.11
684,FR-20241030-5852,2024-10-30,2024-11-04,Premium,CK-18263,Jeanne de la Samson,Grand public,Nguyen,Franche-Comté,France,Centre,FOU-AR-42840101,Fournitures de bureau,Art,Titre naissance,197.56,4,0.0,95.55
685,FR-20240315-6715,2024-03-15,2024-03-17,Normal,mG-12568,Marcelle Evrard,Petite et moyenne entreprise,Wagnerboeuf,Saint-Pierre-et-Miquelon,France,Nord,MOB-ME-94269980,Mobilier,Meubles,Forme cinq,466.87,3,0.1,-85.79
686,FR-20251024-1092,2025-10-24,2025-10-27,Silver,cb-19055,Diane Lagarde de Le Roux,Grand public,Carre,Saint-Pierre-et-Miquelon,France,Nord,MOB-AR-38503868,Mobilier,Art,Pénétrer retirer,939.7,6,0.4,-223.96
687,FR-20240507-8524,2024-05-07,2024-05-12,Silver,qQ-17222,Martine Carre,Entreprise,Giraudnec,Franche-Comté,France,Centre,FOU-ST-89458301,Fournitures de bureau,Stockage,Précéder divers,235.24,5,0.4,-41.29
688,FR-20250521-9856,2025-05-21,2025-05-27,Premium,qF-16238,Isabelle Barre,Petite et moyenne entreprise,Dijouxdan,Saint-Pierre-et-Miquelon,France,Nord,FOU-BI-93473999,Fournitures de bureau,Bibliothèques,Expliquer art,534.12,2,0.1,28.9
689,FR-20240723-5996,2024-07-23,2024-07-30,Silver,Na-11599,Benoît Hernandez Le Fabre,Entreprise,Berger,Poitou-Charentes,France,Nord,FOU-ME-38218069,Fournitures de bureau,Meubles,Ensuite brûler,357.25,10,0.4,-16.21
690,FR-20231211-7828,2023-12-11,2023-12-16,Normal,MS-16485,Gilles Navarro,Petite et moyenne entreprise,Jacquet,Saint-Pierre-et-Miquelon,France,Nord,MOB-BI-31973695,Mobilier,Bibliothèques,Eaux imaginer,461.19,7,0.0,-68.3
691,FR-20240305-9513,2024-03-05,2024-03-09,Silver,cV-17118,Thérèse Clerc,Petite et moyenne entreprise,Lacombe,Champagne-Ardenne,France,Centre,MOB-ME-90042839,Mobilier,Meubles,Année résistance,405.95,10,0.4,-41.55
692,FR-20240419-2929,2024-04-19,2024-04-23,Silver,gx-12948,Hélène Jacquot de la Hebert,Grand public,Pottier-sur-Renard,Bourgogne,France,Nord,FOU-ST-99755616,Fournitures de bureau,Stockage,Cuisine jeune,994.74,2,0.1,-299.73
693,FR-20251017-1747,2025-10-17,2025-10-22,Silver,xZ-14028,Marianne-Julie Navarro,Grand public,Dumas-sur-Da Silva,Guyane,France,Centre,FOU-ST-73799305,Fournitures de bureau,Stockage,Soudain quitter,448.09,7,0.4,-76.36
694,FR-20250306-1893,2025-03-06,2025-03-08,Normal,Kl-12548,Claude Bruneau,Grand public,Weiss-sur-Berthelot,Province-Alpes-Côte d'Azur,France,Nord,MOB-BI-17219458,Mobilier,Bibliothèques,Abri mal,419.5,3,0.1,-170.23
695,FR-20250704-3051,2025-07-04,2025-07-11,Premium,nk-10620,Alphonse-Daniel Vallet,Petite et moyenne entreprise,Imbert,Saint-Pierre-et-Miquelon,France,Nord,FOU-ST-32947010,Fournitures de bureau,Stockage,Ceci peau,942.39,6,0.1,19.77
696,FR-20240119-6543,2024-01-19,2024-01-26,Premium,IE-12314,Lucas Grenier,Grand public,Meyer,Mayotte,France,Nord,FOU-ME-64663590,Fournitures de bureau,Meubles,Doucement françois,618.99,7,0.0,-203.7
697,FR-20250510-1291,2025-05-10,2025-05-15,Normal,um-10644,Théophile Martin,Petite et moyenne entreprise,Bouvet,Saint-Martin,France,Nord,MOB-ME-49455344,Mobilier,Meubles,Delà grâce,566.21,5,0.4,-68.15
698,FR-20250423-1929,2025-04-23,2025-04-27,Normal,zB-10003,Sylvie Imbert-Boucher,Entreprise,Voisin,Lorraine,France,Centre,FOU-AR-28723368,Fournitures de bureau,Art,Parce que nerveux,434.25,3,0.4,118.95
699,FR-20240613-9952,2024-06-13,2024-06-16,Silver,dM-15699,Paulette Guilbert,Grand public,MorelBourg,Midi-Pyrénées,France,Nord,MOB-ME-66656551,Mobilier,Meubles,Beau mériter,601.43,3,0.1,-29.56
700,FR-20250217-2741,2025-02-17,2025-02-22,Silver,iP-15295,Honoré Martel,Grand public,Sainte Richarddan,Poitou-Charentes,France,Centre,FOU-ME-83145977,Fournitures de bureau,Meubles,Semblable note,317.17,1,0.4,-22.86
701,FR-20241215-7294,2024-12-15,2024-12-22,Silver,MT-10637,Juliette Masson,Entreprise,Saint Isabellenec,Rhone-Alpes,France,Nord,FOU-ST-92155512,Fournitures de bureau,Stockage,Neuf rare,997.2,4,0.4,-50.94
702,FR-20250818-5263,2025-08-18,2025-08-23,Silver,fN-11665,Théodore Lopes,Grand public,Briandboeuf,Province-Alpes-Côte d'Azur,France,Nord,FOU-ME-21340624,Fournitures de bureau,Meubles,Durant remplacer,907.88,1,0.0,-296.04
703,FR-20240222-2937,2024-02-22,2024-02-25,Silver,bX-19888,Laetitia du Gilles,Entreprise,Lebretondan,Limousin,France,Nord,FOU-ST-45863429,Fournitures de bureau,Stockage,Savoir l'un,383.31,2,0.1,49.44
704,FR-20231129-6069,2023-11-29,2023-12-05,Normal,pN-12951,Valentine Vidal,Grand public,Martineau-sur-Seguin,Saint-Pierre-et-Miquelon,France,Nord,MOB-PA-66797122,Mobilier,Papier,Besoin passé,99.34,3,0.4,20.77
705,FR-20241011-9199,2024-10-11,2024-10-13,Premium,SF-10103,Arthur Simon,Grand public,De OliveiraVille,Saint-Martin,France,Nord,FOU-AR-42722084,Fournitures de bureau,Art,Façon devant,150.54,10,0.1,67.34
706,FR-20240519-4492,2024-05-19,2024-05-21,Premium,jz-19758,Nath Monnier du Fabre,Grand public,Guérin,Limousin,France,Centre,MOB-BI-74381397,Mobilier,Bibliothèques,Article parcourir,932.97,6,0.1,-243.82
707,FR-20250624-5193,2025-06-24,2025-06-26,Premium,Ud-19451,Frédérique Leleu,Entreprise,Hoareaudan,Lorraine,France,Centre,MOB-PA-98026559,Mobilier,Papier,Écrire solitude,793.01,3,0.4,-194.09
708,FR-20241030-9041,2024-10-30,2024-11-06,Silver,di-13373,Mathilde de Techer,Entreprise,BoulayVille,Haute-Normandie,France,Nord,FOU-BI-63275357,Fournitures de bureau,Bibliothèques,Venir chef,965.58,2,0.0,266.96
709,FR-20240926-4922,2024-09-26,2024-10-01,Normal,BD-19695,Odette Hoarau,Entreprise,Roussel,Nouvelle-Calédonie,France,Centre,FOU-ST-49919787,Fournitures de bureau,Stockage,Éternel coûter,439.5,5,0.1,7.69
710,FR-20240827-6017,2024-08-27,2024-08-30,Silver,Ul-10095,Benoît Gaudin,Petite et moyenne entreprise,Pasquier,Aquitaine,France,Nord,FOU-PA-21592747,Fournitures de bureau,Papier,Riche sac,985.09,3,0.0,282.37
711,FR-20250413-4008,2025-04-13,2025-04-18,Silver,PR-14617,André-Vincent Bailly,Petite et moyenne entreprise,Ribeiro-sur-Mer,Champagne-Ardenne,France,Centre,FOU-ME-86559515,Fournitures de bureau,Meubles,Côte défaut,79.27,1,0.1,34.77
712,FR-20240818-8512,2024-08-18,2024-08-22,Normal,mV-19185,Benjamin Barbier,Petite et moyenne entreprise,Guichardboeuf,Saint-Pierre-et-Miquelon,France,Centre,FOU-BI-89544555,Fournitures de bureau,Bibliothèques,Sein tour,437.66,5,0.0,-40.05
713,FR-20250725-5131,2025-07-25,2025-07-31,Premium,Og-19098,Philippine Rodriguez du Weiss,Petite et moyenne entreprise,Delmas,Polynésie française,France,Nord,MOB-BI-70122065,Mobilier,Bibliothèques,Chance âme,375.82,1,0.1,142.92
714,FR-20240517-9320,2024-05-17,2024-05-24,Normal,Un-18487,Robert Durand,Petite et moyenne entreprise,BonninBourg,Rhone-Alpes,France,Nord,MOB-BI-71536340,Mobilier,Bibliothèques,Couper mensonge,965.0,2,0.1,154.85
715,FR-20241012-1482,2024-10-12,2024-10-15,Silver,PD-17499,Jérôme Guyon,Entreprise,Renault-la-Forêt,Poitou-Charentes,France,Centre,MOB-ST-24620749,Mobilier,Stockage,Quartier professeur,696.25,4,0.1,-15.78
716,FR-20240711-3555,2024-07-11,2024-07-15,Silver,Xp-12073,Manon Martineau,Petite et moyenne entreprise,Maillet,Champagne-Ardenne,France,Centre,MOB-ST-23709890,Mobilier,Stockage,Maintenant installer,682.09,6,0.0,-4.24
717,FR-20250408-3017,2025-04-08,2025-04-10,Silver,xS-16004,Gabrielle Didier,Entreprise,Colin-la-Forêt,Guyane,France,Centre,MOB-AR-11857627,Mobilier,Art,Président mine,896.67,9,0.0,193.9
718,FR-20240714-9840,2024-07-14,2024-07-21,Silver,uP-18095,Bernadette Legros,Grand public,Godard,Île-de-France,France,Centre,FOU-ME-37869561,Fournitures de bureau,Meubles,Soleil trait,497.86,3,0.0,-102.77
719,FR-20240929-1588,2024-09-29,2024-10-01,Silver,Kd-19765,Julien Ramos,Petite et moyenne entreprise,Mallet,Corse,France,Nord,FOU-ME-10889236,Fournitures de bureau,Meubles,Inquiétude autour,212.87,6,0.0,45.79
720,FR-20250416-1555,2025-04-16,2025-04-19,Normal,gX-12947,Clémence Seguin,Petite et moyenne entreprise,Juliennec,Lorraine,France,Nord,MOB-ST-63668627,Mobilier,Stockage,Chair divers,626.82,10,0.1,-82.79
721,FR-20250724-1977,2025-07-24,2025-07-28,Premium,rr-12768,Monique Imbert,Petite et moyenne entreprise,Jacob,Polynésie française,France,Centre,FOU-ST-57765035,Fournitures de bureau,Stockage,Tôt alors,843.6,9,0.4,201.26
722,FR-20251006-2877,2025-10-06,2025-10-10,Normal,ez-12594,Antoine Toussaint de Gaillard,Entreprise,Charpentier,Poitou-Charentes,France,Nord,FOU-ST-57956387,Fournitures de bureau,Stockage,Aller idée,559.11,7,0.4,-76.21
723,FR-20250406-5848,2025-04-06,2025-04-08,Normal,QB-12300,Lorraine Benard du Baron,Grand public,Saint Michelle-sur-Mer,Midi-Pyrénées,France,Nord,FOU-ST-43459500,Fournitures de bureau,Stockage,Franchir triste,521.76,3,0.4,26.03
724,FR-20250618-6654,2025-06-18,2025-06-25,Premium,OR-13756,Renée Lopez,Grand public,Saint Grégoire,Pays-de-Loire,France,Centre,MOB-BI-11435412,Mobilier,Bibliothèques,Libre nourrir,110.56,10,0.4,-2.54
725,FR-20251112-6681,2025-11-12,2025-11-19,Premium,GQ-10190,Isaac-André Raymond,Grand public,Paris-sur-Klein,Limousin,France,Centre,MOB-AR-10264522,Mobilier,Art,Marché vendre,813.33,4,0.4,8.02
726,FR-20250806-5822,2025-08-06,2025-08-08,Silver,eT-15547,Constance Antoine,Petite et moyenne entreprise,Bigot-sur-Guyon,Île-de-France,France,Centre,FOU-BI-19946904,Fournitures de bureau,Bibliothèques,Permettre vent,589.18,3,0.1,-166.84
727,FR-20241109-6199,2024-11-09,2024-11-11,Premium,cL-14935,Odette du Dupuy,Entreprise,Maurice,Alsace,France,Nord,FOU-AR-98970143,Fournitures de bureau,Art,Eh bas,203.17,4,0.4,-31.84
728,FR-20231204-5933,2023-12-04,2023-12-09,Silver,mu-13044,Thierry-Théodore Masson,Petite et moyenne entreprise,Regnier-les-Bains,Auvergne,France,Nord,FOU-ST-60574137,Fournitures de bureau,Stockage,Silence fait,926.26,2,0.4,-5.64
729,FR-20231211-1580,2023-12-11,2023-12-13,Silver,ES-17202,Martin Joubert,Petite et moyenne entreprise,Leconte,Languedoc-Roussillon,France,Nord,MOB-PA-15250598,Mobilier,Papier,Sauter expliquer,817.03,2,0.1,-285.16
730,FR-20240111-8031,2024-01-11,2024-01-18,Normal,Be-19912,Gabrielle Normand,Grand public,Jacquesnec,Saint-Pierre-et-Miquelon,France,Centre,MOB-PA-55177864,Mobilier,Papier,Vrai rester,568.65,4,0.0,42.54
731,FR-20241129-6190,2024-11-29,2024-12-02,Normal,rg-14749,Joseph Valette,Grand public,Saint Pauline,Mayotte,France,Nord,MOB-BI-47294726,Mobilier,Bibliothèques,Autour goutte,372.29,2,0.1,116.44
